gene.name	A549_0_1	A549_0_2	A549_0_3	A549_25_1	A549_25_2	A549_25_3	
ENSG00000088305.18	1639	1832	2214	2208	1881	1709
ENSG00000101367.8	13766	14743	14794	14995	14661	13849
ENSG00000260536.1	0	0	0	0	0	0
ENSG00000260257.2	37	26	25	31	50	35
ENSG00000215529.12	1	2	1	0	3	0
ENSG00000167098.11	0	0	0	0	0	0
ENSG00000078898.6	0	0	0	0	0	0
ENSG00000167104.11	0	0	0	0	0	0
ENSG00000214245.3	0	0	0	0	0	0
ENSG00000186190.7	0	0	0	0	0	0
ENSG00000186191.7	0	0	0	0	0	0
ENSG00000131050.10	0	3	3	4	1	0
ENSG00000237662.1	0	0	0	0	0	0
ENSG00000183566.10	0	1	0	0	0	0
ENSG00000224876.1	0	0	0	0	0	0
ENSG00000131059.11	0	0	0	0	0	0
ENSG00000198183.11	0	0	0	0	0	0
ENSG00000233106.1	0	0	0	0	0	0
ENSG00000125999.10	2	1	5	3	3	2
ENSG00000233146.1	0	0	0	0	0	0
ENSG00000125997.5	0	0	0	0	0	0
ENSG00000101391.20	2260	2277	2353	2456	2246	2037
ENSG00000101400.5	559	491	601	644	555	516
ENSG00000078699.21	1536	1350	1519	1681	1606	1186
ENSG00000275223.1	62	46	53	63	50	50
ENSG00000125967.16	1173	1017	1330	1271	1310	1090
ENSG00000149609.5	9	9	13	10	8	11
ENSG00000182584.4	0	0	2	0	1	0
ENSG00000271803.1	0	0	1	0	0	0
ENSG00000101412.12	3288	3393	3653	3952	3734	3260
ENSG00000101417.11	648	594	662	709	709	592
ENSG00000229188.2	0	0	0	0	0	0
ENSG00000131061.13	480	511	503	570	440	494
ENSG00000230837.1	1	0	0	0	1	0
ENSG00000230753.5	2	1	1	4	0	2
ENSG00000101421.3	6160	6335	6650	6655	5870	5761
ENSG00000214200.2	0	0	0	0	0	0
ENSG00000228958.1	0	0	0	0	0	0
ENSG00000285230.1	223	193	185	191	256	175
ENSG00000125970.11	6579	6811	7330	7162	7414	6437
ENSG00000228386.2	0	0	0	0	0	0
ENSG00000264616.1	0	0	0	0	0	0
ENSG00000125977.6	8801	10508	10064	9648	9548	9299
ENSG00000225246.1	0	1	2	1	1	1
ENSG00000101440.9	0	0	0	0	0	0
ENSG00000214185.3	21	16	12	13	16	15
ENSG00000250917.1	4	6	7	3	3	1
ENSG00000236456.1	23	8	28	23	18	20
ENSG00000101444.12	19315	21581	23370	21881	21047	20299
ENSG00000272945.1	52	46	39	35	32	42
ENSG00000234087.1	0	0	0	0	0	0
ENSG00000078747.14	4431	4878	4742	5106	5014	4436
ENSG00000201498.1	0	0	0	0	0	0
ENSG00000234933.1	3	0	0	0	0	0
ENSG00000236388.1	0	0	0	0	0	0
ENSG00000231795.1	0	0	0	1	0	0
ENSG00000207997.1	0	0	0	0	0	0
ENSG00000181741.7	2	2	0	2	0	3
ENSG00000277558.1	2	1	0	1	3	1
ENSG00000125971.16	4841	4222	4572	4787	4776	3701
ENSG00000206582.1	0	0	0	0	0	0
ENSG00000101460.12	417	287	339	428	415	296
ENSG00000101464.10	1533	1572	1701	1796	1643	1426
ENSG00000231034.1	0	0	0	0	0	0
ENSG00000198646.13	3030	2805	3199	3376	3169	2611
ENSG00000078804.12	782	543	693	740	894	491
ENSG00000225336.2	0	0	1	1	0	0
ENSG00000131067.16	1068	958	1131	1180	1322	936
ENSG00000131069.19	1330	1155	1509	1576	1374	1066
ENSG00000100983.10	3720	3696	3958	3952	3969	3566
ENSG00000078814.15	15	13	19	18	17	17
ENSG00000207635.1	0	0	0	0	0	0
ENSG00000283441.1	1	1	0	1	3	2
ENSG00000100991.11	6214	6454	6828	7117	6568	5894
ENSG00000202150.1	1	2	0	0	6	2
ENSG00000088298.12	3726	3569	3893	4081	3570	3556
ENSG00000201151.1	5	5	4	2	5	3
ENSG00000101000.5	5781	6474	6070	6459	5040	6222
ENSG00000278367.1	3	5	3	2	12	3
ENSG00000200301.1	0	0	0	0	2	0
ENSG00000126005.16	1663	1298	1445	1642	1667	1392
ENSG00000229230.3	1	1	0	2	0	1
ENSG00000125966.9	6470	6954	6685	6434	7160	6780
ENSG00000279253.1	68	59	56	71	111	54
ENSG00000261582.1	6	6	7	7	7	4
ENSG00000242372.7	7198	8402	8300	7921	8181	7776
ENSG00000235214.1	6	3	4	9	7	10
ENSG00000125998.7	0	4	2	1	0	2
ENSG00000101019.21	2431	2731	2691	2785	2636	2517
ENSG00000204183.1	0	0	0	0	0	0
ENSG00000125965.8	3	0	4	0	4	2
ENSG00000221763.1	0	0	0	0	1	0
ENSG00000126001.15	3148	3335	3362	3446	3485	3293
ENSG00000230155.6	0	0	2	1	1	0
ENSG00000242507.6	0	0	0	0	0	0
ENSG00000125975.13	0	0	1	0	0	0
ENSG00000125991.19	10265	9449	11256	11108	10493	9316
ENSG00000224497.1	0	0	0	0	0	0
ENSG00000088340.15	501	411	511	518	663	388
ENSG00000227401.1	0	1	0	0	0	1
ENSG00000061656.9	224	146	202	270	240	143
ENSG00000214078.12	6240	5427	6331	6725	6737	5238
ENSG00000272897.5	0	0	0	0	0	0
ENSG00000222460.1	0	0	0	0	0	0
ENSG00000252549.1	0	0	0	0	0	1
ENSG00000244462.7	5770	5984	6049	5982	6815	5473
ENSG00000244005.12	1764	1745	1888	2006	1757	1615
ENSG00000125995.15	4454	3653	4303	4786	4852	3942
ENSG00000131051.22	13757	13875	15617	16320	14141	12672
ENSG00000225357.3	1	0	2	4	2	1
ENSG00000283527.1	0	0	0	0	0	0
ENSG00000025293.16	3045	2929	3445	3663	3572	2893
ENSG00000234274.1	1	0	0	0	1	0
ENSG00000199676.1	0	0	0	0	0	0
ENSG00000219608.3	1	0	0	0	1	0
ENSG00000201221.1	0	0	0	0	0	0
ENSG00000207053.1	0	0	0	0	0	0
ENSG00000171222.10	2252	1861	2135	2314	2442	1956
ENSG00000149646.12	120	107	114	139	123	102
ENSG00000260032.1	21603	19616	22471	22695	26943	19078
ENSG00000277235.1	9	6	7	14	8	13
ENSG00000234139.2	1	0	3	0	2	2
ENSG00000231470.1	0	0	0	0	0	0
ENSG00000237063.1	0	1	1	0	0	2
ENSG00000088367.21	9432	8807	10360	11152	9521	8680
ENSG00000232406.6	0	1	2	0	2	1
ENSG00000278035.1	8	14	16	15	17	18
ENSG00000131043.11	2494	2606	2625	2740	2674	2448
ENSG00000080845.17	3166	2929	3238	3695	3358	2791
ENSG00000232907.7	5	2	6	4	8	3
ENSG00000101335.9	2087	1921	1681	1834	1957	1757
ENSG00000273986.1	0	0	0	0	0	0
ENSG00000118707.9	447	541	523	533	629	504
ENSG00000259399.1	0	0	0	0	0	0
ENSG00000101084.17	2253	2479	2475	2645	1545	2555
ENSG00000101082.13	6	4	1	1	2	1
ENSG00000227688.2	0	0	0	1	2	1
ENSG00000101079.20	3745	3433	3844	3985	3983	3341
ENSG00000202255.1	1	0	0	0	2	1
ENSG00000149636.15	2770	2764	3044	3119	3041	2581
ENSG00000149639.14	3379	4846	3744	4572	4629	4544
ENSG00000242509.3	0	0	0	0	0	0
ENSG00000101342.9	1	3	2	2	2	2
ENSG00000101347.9	1991	1774	1815	2074	1974	1645
ENSG00000080839.11	2338	2549	2365	2417	2819	2333
ENSG00000231241.1	2	1	0	0	0	0
ENSG00000226144.2	1	2	0	0	0	1
ENSG00000269846.1	7	7	4	5	9	6
ENSG00000101353.14	100	94	116	123	109	89
ENSG00000236159.1	1	0	0	0	0	1
ENSG00000118705.16	16331	16610	18208	18098	17775	15466
ENSG00000118702.9	0	0	1	0	0	0
ENSG00000101363.12	4625	4939	5052	5090	4995	4571
ENSG00000197122.11	16834	17587	19781	19868	19298	16908
ENSG00000213979.3	1	1	2	1	1	2
ENSG00000166619.13	2289	2391	2597	2518	2484	2445
ENSG00000053438.9	2	2	0	0	3	2
ENSG00000276603.1	36	61	49	49	39	41
ENSG00000235044.1	3	4	2	4	4	2
ENSG00000274469.1	0	0	0	0	0	0
ENSG00000228234.1	0	0	0	0	0	0
ENSG00000225759.1	0	0	0	0	0	0
ENSG00000204117.1	0	0	0	0	0	0
ENSG00000132792.18	4226	4064	4511	4604	4424	4031
ENSG00000132821.11	404	219	313	360	381	268
ENSG00000199683.1	0	1	0	1	0	0
ENSG00000101407.12	2750	2838	3159	3206	2837	2639
ENSG00000101413.11	2092	2226	2169	2298	2539	2053
ENSG00000264767.2	0	0	0	0	0	0
ENSG00000277550.1	0	0	0	0	0	0
ENSG00000198959.11	70410	53180	73109	74726	77259	53258
ENSG00000149633.11	22	10	21	23	27	13
ENSG00000277829.1	0	0	0	0	0	1
ENSG00000285144.1	0	0	0	0	0	0
ENSG00000285347.1	0	0	0	0	0	0
ENSG00000285100.1	0	0	0	0	0	0
ENSG00000206249.3	1	0	3	1	1	3
ENSG00000101425.13	0	0	0	0	0	0
ENSG00000129988.5	80	43	121	109	153	39
ENSG00000275285.1	2	1	0	1	1	0
ENSG00000224635.1	117	119	110	135	146	106
ENSG00000275401.1	41	39	29	39	40	35
ENSG00000196756.11	4036	4353	4868	4537	4762	4218
ENSG00000277034.1	0	0	0	0	0	0
ENSG00000235408.5	41	58	50	52	52	51
ENSG00000225091.3	19	37	38	26	23	26
ENSG00000201512.1	28	34	43	30	47	39
ENSG00000200354.1	1	4	3	3	6	2
ENSG00000201811.1	0	0	0	0	0	0
ENSG00000174365.19	495	438	512	517	590	454
ENSG00000274309.1	0	0	0	0	0	0
ENSG00000199266.1	10	12	19	25	12	15
ENSG00000170471.14	4363	4880	4677	4987	4919	4451
ENSG00000275453.2	0	0	0	0	0	0
ENSG00000231307.1	4	4	3	0	5	5
ENSG00000182035.11	0	0	0	0	0	1
ENSG00000124143.10	2	1	1	1	1	1
ENSG00000213959.2	2	0	0	0	0	1
ENSG00000277965.1	0	0	0	0	0	0
ENSG00000101438.3	0	0	0	0	0	0
ENSG00000101442.9	900	788	951	1027	931	830
ENSG00000199691.1	16	11	15	9	11	11
ENSG00000101445.9	70	36	54	88	32	22
ENSG00000240474.3	0	0	0	0	0	0
ENSG00000101447.14	4688	5303	5626	5676	5030	4842
ENSG00000274825.1	6	7	7	12	8	10
ENSG00000261431.1	24	24	33	34	24	24
ENSG00000101452.14	1005	1001	1065	1100	1190	926
ENSG00000277581.1	8	1	3	5	4	2
ENSG00000223864.1	3	0	3	5	4	2
ENSG00000230324.1	0	0	0	0	0	0
ENSG00000224357.1	0	0	0	0	0	0
ENSG00000275337.1	0	0	0	0	0	0
ENSG00000229976.1	0	0	0	0	0	0
ENSG00000234878.1	0	0	0	0	0	0
ENSG00000237767.1	0	0	0	0	0	0
ENSG00000233415.1	0	0	0	0	0	0
ENSG00000223410.1	0	0	0	0	0	0
ENSG00000204103.3	1	2	6	1	5	4
ENSG00000229771.2	0	0	0	0	0	0
ENSG00000238908.1	0	0	0	0	0	0
ENSG00000222612.1	1	0	0	0	0	0
ENSG00000198900.5	9389	10384	10376	10811	10287	9529
ENSG00000226648.1	55	10	39	45	66	30
ENSG00000124181.14	5969	4936	6269	6741	6113	4690
ENSG00000276169.1	0	0	0	1	2	0
ENSG00000174306.21	1080	1078	1038	1212	1094	1076
ENSG00000272407.1	1	3	2	3	0	3
ENSG00000242748.1	8	3	8	4	4	3
ENSG00000263989.2	0	0	0	0	0	0
ENSG00000235102.1	0	0	0	0	0	0
ENSG00000132793.11	2201	1868	2058	2297	2146	1918
ENSG00000183798.4	88	95	93	96	78	88
ENSG00000229398.1	0	0	0	0	0	0
ENSG00000124177.14	2915	2818	3025	3357	3368	2555
ENSG00000235088.1	0	0	1	0	0	0
ENSG00000273951.1	11	5	6	6	4	11
ENSG00000232493.2	0	0	0	0	1	0
ENSG00000252386.1	0	0	0	0	0	0
ENSG00000212224.1	0	0	0	0	0	0
ENSG00000225458.1	0	0	0	0	0	0
ENSG00000223651.1	0	0	0	0	0	0
ENSG00000228959.1	0	0	0	0	0	0
ENSG00000196090.12	0	0	0	0	0	0
ENSG00000229892.1	0	0	0	0	0	0
ENSG00000229042.2	0	0	0	0	0	0
ENSG00000227599.1	0	0	0	0	0	0
ENSG00000223190.1	0	0	0	0	0	0
ENSG00000233508.2	0	0	0	0	0	0
ENSG00000240639.3	0	0	0	0	0	0
ENSG00000226038.5	1	1	3	0	0	1
ENSG00000252193.1	0	0	0	0	0	0
ENSG00000237555.1	0	0	0	0	0	0
ENSG00000201021.1	0	0	0	0	0	0
ENSG00000233711.1	0	0	0	0	0	0
ENSG00000206998.1	0	0	0	0	0	0
ENSG00000124193.14	13506	13225	13491	13984	15563	12353
ENSG00000201372.1	1	0	0	0	0	0
ENSG00000185513.16	509	415	523	609	526	364
ENSG00000234271.1	0	0	0	0	0	0
ENSG00000277611.1	0	0	0	0	0	0
ENSG00000226143.1	1	0	0	2	0	0
ENSG00000101049.15	510	612	599	671	519	477
ENSG00000282876.1	7	6	2	6	7	5
ENSG00000101052.12	1652	1552	1760	1755	1943	1516
ENSG00000215467.2	1	0	1	0	1	2
ENSG00000101057.15	4910	6062	6355	5986	6093	5510
ENSG00000124196.5	0	0	0	0	0	0
ENSG00000206801.1	0	0	0	0	0	0
ENSG00000233277.1	0	0	0	0	0	0
ENSG00000124191.17	417	286	336	336	465	303
ENSG00000241229.3	0	1	0	0	0	1
ENSG00000149596.6	495	361	413	566	460	347
ENSG00000132823.10	3024	2855	3009	3183	2903	2764
ENSG00000223891.5	164	165	225	213	183	140
ENSG00000124194.16	2	0	0	4	5	3
ENSG00000197296.5	2876	2264	2655	3114	2890	2274
ENSG00000101074.3	65	27	45	63	90	23
ENSG00000201363.2	0	0	0	2	2	0
ENSG00000226812.2	35	27	41	44	52	26
ENSG00000101076.16	4508	3216	4864	4981	5645	3369
ENSG00000229005.2	1	0	0	0	0	1
ENSG00000233376.1	0	0	0	0	0	1
ENSG00000266151.1	1	1	1	1	2	0
ENSG00000168746.8	0	0	0	0	0	0
ENSG00000226243.1	78	17	18	14	85	10
ENSG00000124120.10	2237	2323	2444	2502	2607	2232
ENSG00000132824.13	9632	8651	9880	10533	10394	8657
ENSG00000168734.13	1003	941	1018	1090	1070	933
ENSG00000196839.12	2007	2030	2088	2067	2431	1920
ENSG00000283440.1	0	0	0	0	0	0
ENSG00000132832.10	0	0	0	1	1	2
ENSG00000244558.5	27	23	16	28	20	17
ENSG00000064205.10	783	688	698	684	1026	721
ENSG00000124249.6	74	51	57	54	62	56
ENSG00000276223.1	5	9	10	4	2	3
ENSG00000101098.12	263	308	302	283	315	326
ENSG00000277708.1	0	0	0	0	0	0
ENSG00000166913.12	23202	24776	24438	26267	25622	23668
ENSG00000101104.12	2533	2101	2407	2268	2558	2028
ENSG00000025772.7	2253	2459	2543	2577	2343	2383
ENSG00000227477.1	21	10	11	14	22	12
ENSG00000101109.11	3429	3410	3553	3821	3651	3145
ENSG00000252021.1	0	0	0	0	0	0
ENSG00000124134.8	0	0	0	0	0	0
ENSG00000175121.11	0	0	0	0	0	0
ENSG00000168703.5	0	0	0	0	0	0
ENSG00000283142.1	0	0	0	0	0	0
ENSG00000124102.4	0	6	4	3	2	5
ENSG00000124233.11	0	0	0	0	0	0
ENSG00000124157.6	0	0	0	0	0	0
ENSG00000233352.1	0	0	0	0	0	0
ENSG00000243995.3	0	0	0	0	0	0
ENSG00000124107.5	62	63	87	84	74	63
ENSG00000124159.15	16	7	9	10	10	5
ENSG00000124232.10	0	0	0	0	0	0
ENSG00000124145.6	3953	3956	3796	3913	4641	3901
ENSG00000275894.1	9	4	5	5	3	6
ENSG00000204070.9	1124	1118	1163	1256	1054	1111
ENSG00000254806.5	0	0	0	0	0	1
ENSG00000124251.10	0	0	0	0	1	0
ENSG00000232880.1	0	0	0	0	0	0
ENSG00000244274.7	30	19	20	20	21	20
ENSG00000124155.17	4549	3935	4552	4783	4644	3850
ENSG00000273555.1	0	1	1	0	3	1
ENSG00000277022.1	1	0	0	0	0	0
ENSG00000101443.17	3	0	5	1	0	1
ENSG00000237464.1	0	0	0	0	0	0
ENSG00000237068.1	0	0	0	0	0	0
ENSG00000101446.7	0	0	0	0	0	0
ENSG00000243543.8	0	0	0	0	0	0
ENSG00000232135.1	0	0	0	0	0	0
ENSG00000249139.1	0	0	0	0	0	0
ENSG00000229900.1	0	0	0	0	0	0
ENSG00000101448.13	0	0	0	0	0	0
ENSG00000158901.11	0	0	0	0	0	0
ENSG00000201923.1	0	0	0	0	0	0
ENSG00000230860.1	0	0	0	0	0	0
ENSG00000180205.3	0	0	0	0	0	0
ENSG00000180305.4	0	0	0	0	0	0
ENSG00000235508.3	86	142	84	119	95	105
ENSG00000180083.10	0	0	0	0	0	0
ENSG00000182931.9	0	1	0	0	0	0
ENSG00000168634.4	0	0	0	0	0	0
ENSG00000266071.1	0	0	0	0	0	0
ENSG00000149651.3	0	0	0	0	0	0
ENSG00000226188.2	0	0	1	0	0	0
ENSG00000124116.18	2	4	5	2	2	2
ENSG00000168630.3	0	0	0	0	0	0
ENSG00000221046.1	0	0	0	0	0	0
ENSG00000101457.12	1065	1132	1258	1207	1212	1181
ENSG00000175063.16	4836	5502	5413	5315	5731	5215
ENSG00000101470.9	6	7	3	6	9	8
ENSG00000124104.18	598	452	528	633	613	440
ENSG00000101473.16	613	562	609	642	652	497
ENSG00000277051.1	0	1	0	1	0	0
ENSG00000132801.6	117	111	110	132	137	116
ENSG00000168612.4	525	512	555	620	541	396
ENSG00000149634.4	53	29	53	44	44	38
ENSG00000124257.6	81	64	70	65	65	50
ENSG00000064601.18	5483	4643	5910	6192	5639	4606
ENSG00000271984.1	5	2	2	2	7	0
ENSG00000100979.14	104	66	104	118	88	73
ENSG00000285796.1	199	127	176	199	233	136
ENSG00000100982.11	1912	1751	2026	2144	1991	1646
ENSG00000198026.7	1920	1742	1871	1951	1831	1765
ENSG00000235525.1	3	0	0	0	2	0
ENSG00000100985.7	33	24	20	9	24	29
ENSG00000204044.6	17	10	17	15	22	13
ENSG00000124140.13	168	145	181	173	202	125
ENSG00000124160.11	2734	2681	2705	2981	2919	2494
ENSG00000213820.3	1	0	0	2	1	0
ENSG00000101017.13	347	306	331	332	348	259
ENSG00000229957.1	0	0	0	0	0	0
ENSG00000149654.9	2	3	4	2	1	2
ENSG00000080189.14	2749	2494	3018	3005	3347	2535
ENSG00000273828.1	1	2	3	1	3	0
ENSG00000062598.17	2164	2086	2242	2497	2285	1996
ENSG00000215452.5	0	0	0	0	0	0
ENSG00000283757.1	0	0	0	0	0	0
ENSG00000225849.2	0	0	0	0	0	0
ENSG00000184617.10	0	0	0	0	0	0
ENSG00000198185.11	0	1	3	1	0	2
ENSG00000149635.2	0	0	0	0	0	0
ENSG00000158296.13	3	3	3	8	5	5
ENSG00000273893.1	30	21	33	23	29	24
ENSG00000172315.5	1067	1133	1138	1157	1147	1036
ENSG00000271784.1	8	7	14	10	7	6
ENSG00000197496.5	0	0	0	0	0	0
ENSG00000222874.1	0	0	0	0	0	0
ENSG00000235922.1	0	0	0	0	0	0
ENSG00000064655.18	391	304	326	379	395	280
ENSG00000236028.1	0	0	0	0	1	0
ENSG00000226769.1	0	0	0	0	0	0
ENSG00000239783.1	0	1	0	0	0	0
ENSG00000215450.2	0	0	0	0	1	0
ENSG00000264901.1	0	0	0	0	0	0
ENSG00000101040.19	2167	2022	2155	2217	2592	1813
ENSG00000267882.2	2	0	0	1	1	0
ENSG00000273451.1	6	1	1	0	1	2
ENSG00000231119.2	10	7	9	9	15	6
ENSG00000224565.1	3	1	1	1	2	4
ENSG00000234075.1	0	0	0	0	0	0
ENSG00000202186.1	0	0	0	0	0	0
ENSG00000201742.1	0	0	0	0	0	0
ENSG00000124151.18	12834	11157	12504	14616	13672	10128
ENSG00000229853.1	0	0	0	0	0	0
ENSG00000196562.14	2665	2370	1849	2024	2370	2257
ENSG00000255438.2	5	2	6	4	7	1
ENSG00000238950.1	0	0	0	0	0	0
ENSG00000215448.3	0	0	0	0	0	0
ENSG00000251770.1	0	0	0	0	0	0
ENSG00000238785.1	0	0	0	0	0	0
ENSG00000234967.1	0	0	0	0	0	0
ENSG00000228503.1	0	0	0	0	0	0
ENSG00000237423.1	0	0	0	0	0	0
ENSG00000229522.1	0	0	0	0	0	0
ENSG00000276923.1	0	0	0	0	0	0
ENSG00000235621.8	0	0	0	1	0	1
ENSG00000236874.1	0	0	0	0	0	0
ENSG00000274261.1	0	0	0	0	0	0
ENSG00000281365.1	0	0	0	0	0	0
ENSG00000281460.1	0	0	0	0	0	0
ENSG00000238452.1	0	0	0	0	0	0
ENSG00000124126.13	1221	1278	997	1125	1342	1228
ENSG00000278231.1	4	3	5	3	2	2
ENSG00000124198.8	4018	4539	4532	4821	4645	4141
ENSG00000230758.1	4	6	3	0	3	6
ENSG00000227431.5	4	1	4	4	3	1
ENSG00000124207.16	14502	16891	16358	16464	16226	15204
ENSG00000124214.19	7553	7563	8385	8861	8349	7053
ENSG00000226284.1	15	3	0	7	11	4
ENSG00000124228.14	6934	7368	7674	7549	7336	6993
ENSG00000124201.14	3387	3966	3354	3609	3620	3591
ENSG00000177410.12	1057	1004	913	991	1212	926
ENSG00000277830.1	0	0	0	0	0	0
ENSG00000209042.1	24	27	18	14	28	24
ENSG00000274760.1	0	0	0	0	0	0
ENSG00000222365.1	43	40	42	36	37	37
ENSG00000277967.1	0	0	0	0	0	0
ENSG00000212304.1	0	0	0	0	0	0
ENSG00000158445.9	38	100	42	57	60	85
ENSG00000283529.1	1	0	1	4	0	0
ENSG00000124212.5	7	6	9	8	11	6
ENSG00000158470.5	14754	12730	15360	17157	15655	12950
ENSG00000276031.1	0	0	0	0	1	0
ENSG00000231878.1	3	1	1	2	3	2
ENSG00000252540.1	0	0	0	0	0	0
ENSG00000197818.11	2280	1919	2101	2134	2614	1901
ENSG00000237788.1	5	6	8	9	5	7
ENSG00000158480.10	781	746	846	806	822	791
ENSG00000199490.1	0	0	0	0	0	0
ENSG00000269103.2	0	0	0	0	0	0
ENSG00000124226.10	3856	4291	4242	4312	4411	4155
ENSG00000229222.1	8	17	9	10	6	8
ENSG00000206710.1	0	0	0	1	0	0
ENSG00000124216.3	733	548	777	830	939	551
ENSG00000231265.1	0	0	0	0	0	0
ENSG00000244687.11	139	122	130	124	166	126
ENSG00000124208.16	0	0	0	0	0	0
ENSG00000240849.10	1209	1129	1237	1359	1297	1180
ENSG00000237595.3	14	19	11	18	18	13
ENSG00000234698.1	8	11	8	12	13	8
ENSG00000231742.5	204	200	191	230	198	180
ENSG00000277449.1	17	19	30	24	36	16
ENSG00000172216.5	4663	4199	7217	5779	5742	6166
ENSG00000224397.5	3	1	3	3	2	2
ENSG00000203999.8	367	275	303	328	334	250
ENSG00000233077.1	40	33	34	41	55	46
ENSG00000244376.3	0	0	0	0	0	0
ENSG00000231715.1	0	0	0	0	0	1
ENSG00000196396.9	4192	4199	4166	4301	4756	4033
ENSG00000239742.3	0	0	0	0	0	0
ENSG00000201501.1	1	0	0	0	1	0
ENSG00000232043.1	18	1	16	17	37	16
ENSG00000208018.1	0	0	0	0	1	0
ENSG00000042062.11	4	1	10	5	3	3
ENSG00000221091.1	0	0	0	0	0	0
ENSG00000231302.1	0	0	0	0	0	0
ENSG00000234693.1	0	1	2	0	0	0
ENSG00000124171.8	504	449	601	601	531	552
ENSG00000124243.17	1504	1661	1710	1727	1832	1579
ENSG00000230043.1	32	15	35	17	34	13
ENSG00000101126.16	7807	7254	7668	7799	8212	6577
ENSG00000228663.1	0	0	1	0	0	1
ENSG00000259456.3	42	56	51	44	73	56
ENSG00000000419.12	3565	3913	4013	3705	4128	3528
ENSG00000124217.4	1155	1057	1163	1235	1207	1096
ENSG00000232358.1	4	1	2	3	3	1
ENSG00000026559.13	966	760	867	909	1077	805
ENSG00000279835.1	0	0	0	0	0	0
ENSG00000228820.2	0	0	0	0	0	0
ENSG00000101096.19	263	186	207	226	409	209
ENSG00000266761.1	0	0	0	0	0	0
ENSG00000054793.13	3074	2663	3047	3382	3360	2560
ENSG00000215444.2	0	0	0	0	0	0
ENSG00000101115.12	348	236	281	314	325	206
ENSG00000227964.1	1	0	0	0	2	0
ENSG00000252467.1	0	0	0	0	0	0
ENSG00000252654.1	0	0	0	0	0	0
ENSG00000020256.19	1678	1495	1653	1674	1630	1384
ENSG00000233347.1	6	3	3	2	5	2
ENSG00000234948.1	0	1	0	0	0	0
ENSG00000225785.1	0	0	0	0	0	0
ENSG00000275958.1	0	0	0	0	0	0
ENSG00000232465.1	0	0	0	0	0	0
ENSG00000234821.1	0	0	0	0	0	0
ENSG00000232294.5	0	0	0	0	0	0
ENSG00000232286.1	0	0	0	0	0	0
ENSG00000230636.1	0	0	0	0	0	0
ENSG00000182463.15	0	0	0	0	0	0
ENSG00000199218.1	0	0	0	0	0	0
ENSG00000223492.1	0	0	0	0	0	0
ENSG00000227705.1	0	0	0	0	0	0
ENSG00000271774.1	0	0	0	0	0	0
ENSG00000231703.2	0	0	0	0	0	0
ENSG00000224530.1	0	0	0	0	0	0
ENSG00000259723.1	0	1	0	0	0	0
ENSG00000206959.1	0	0	0	0	0	0
ENSG00000197670.6	5	1	0	1	2	0
ENSG00000171940.13	4737	4704	5115	5466	5442	4608
ENSG00000235415.1	0	0	0	0	0	0
ENSG00000238468.1	0	0	0	0	0	0
ENSG00000225563.1	0	0	0	0	0	0
ENSG00000241721.1	0	0	0	0	0	0
ENSG00000064787.13	165	142	171	196	150	148
ENSG00000236352.1	4	2	2	5	0	2
ENSG00000265595.1	0	0	0	0	0	0
ENSG00000019186.9	66416	57237	69988	73543	77974	52871
ENSG00000101132.9	2622	2601	2719	2701	2726	2331
ENSG00000101134.11	1	0	4	0	2	0
ENSG00000252089.1	0	0	0	0	0	0
ENSG00000185834.10	45	13	25	24	45	28
ENSG00000235166.7	0	0	0	0	0	0
ENSG00000224008.1	0	0	0	0	0	0
ENSG00000275923.1	0	0	0	0	0	0
ENSG00000054803.3	0	0	0	0	0	0
ENSG00000222118.1	0	0	0	0	0	0
ENSG00000124089.4	0	0	0	0	0	0
ENSG00000235594.1	0	0	0	0	0	0
ENSG00000230843.1	0	0	0	0	0	0
ENSG00000124098.9	1209	1089	1134	1150	1301	1068
ENSG00000087586.17	7064	8473	8574	8534	7723	7814
ENSG00000101138.11	2346	2428	2522	2827	2349	2295
ENSG00000087589.16	6	9	6	15	3	8
ENSG00000228601.1	0	0	0	0	0	0
ENSG00000022277.12	5520	5042	5687	5719	5989	5239
ENSG00000124091.9	0	0	0	0	0	0
ENSG00000124103.8	8	4	6	7	7	5
ENSG00000280387.1	8	15	12	18	14	11
ENSG00000213714.1	16	7	12	13	18	9
ENSG00000225657.2	0	0	0	0	1	0
ENSG00000214541.3	10	2	4	2	15	6
ENSG00000087510.6	1021	1053	1041	1190	945	942
ENSG00000252091.1	0	0	0	0	0	0
ENSG00000241821.3	0	0	0	0	0	0
ENSG00000237000.1	0	0	0	0	0	0
ENSG00000231604.2	0	0	0	0	0	0
ENSG00000207158.1	0	0	0	0	0	0
ENSG00000231078.1	0	0	0	0	0	0
ENSG00000203266.2	0	0	0	0	0	0
ENSG00000280220.1	0	0	0	0	0	0
ENSG00000101144.12	21	15	17	18	23	17
ENSG00000235032.1	0	0	0	0	0	0
ENSG00000226308.1	1	0	0	0	0	0
ENSG00000252064.1	0	0	0	0	0	0
ENSG00000266666.1	0	0	0	0	0	0
ENSG00000231005.1	0	0	0	0	0	0
ENSG00000054796.12	0	0	0	0	0	0
ENSG00000101146.12	3682	4174	4096	4070	4175	3826
ENSG00000228995.1	0	0	0	0	0	0
ENSG00000256222.2	3	2	1	1	1	0
ENSG00000218018.2	2	0	0	0	2	1
ENSG00000132819.16	1088	1282	1311	1317	1135	1245
ENSG00000124097.7	51	13	24	11	50	11
